current_pos,player_first_last,current_score,current_points,round,thru,today,R1,R2,R3,R4,win,top_5,top_10,make_cut,last_update,event_name,tourney_num
CUT,Lanto Griffin,1,0,2,0,0,70,75,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Matt Kuchar,1,0,2,0,0,73,72,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
T65,Jeffrey Kang,1,1,4,18,3,67,74,73,75,0,0,0,100,4/5/2026 17:20,Valero Texas Open,13
CUT,Camilo Villegas,1,0,2,0,0,71,74,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Rickie Fowler,1,0,2,0,0,70,75,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
T67,Will Zalatoris,2,1,4,18,0,67,74,77,72,0,0,0,100,4/5/2026 17:20,Valero Texas Open,13
CUT,Jimmy Walker,2,0,2,0,0,69,77,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
T67,Joe Highsmith,2,1,4,18,4,69,69,76,76,0,0,0,100,4/5/2026 17:20,Valero Texas Open,13
CUT,Nick Dunlap,2,0,2,0,0,74,72,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
T67,Danny Walker,2,1,4,18,0,69,72,77,72,0,0,0,100,4/5/2026 17:20,Valero Texas Open,13
CUT,Garrick Higgo,2,0,2,0,0,72,74,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Jhonattan Vegas,2,0,2,0,0,73,73,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Johnny Keefer,3,0,2,0,0,76,71,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
70,Luke Clanton,3,1,4,18,2,72,69,76,74,0,0,0,100,4/5/2026 17:20,Valero Texas Open,13
CUT,Adrien Saddier,3,0,2,0,0,75,72,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Ryan Palmer,3,0,2,0,0,75,72,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Patton Kizzire,3,0,2,0,0,73,74,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Rafael Campos,3,0,2,0,0,72,75,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Matthieu Pavon,4,0,2,0,0,74,74,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Jackson Suber,4,0,2,0,0,77,71,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Zecheng Dou,4,0,2,0,0,74,74,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Patrick Fishburn,4,0,2,0,0,71,77,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Joel Dahmen,4,0,2,0,0,73,75,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Chan Kim,5,0,2,0,0,72,77,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Jesper Svensson,6,0,2,0,0,73,77,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Frankie Capan III,6,0,2,0,0,74,76,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Brice Garnett,7,0,2,0,0,75,76,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Austin Wylie,8,0,2,0,0,78,74,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Patrick Rodgers,9,0,2,0,0,77,76,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,K.H. Lee,10,0,2,0,0,77,77,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
