current_pos,player_first_last,current_score,current_points,round,thru,today,R1,R2,R3,R4,win,top_5,top_10,make_cut,last_update,event_name,tourney_num
CUT,Tom McKibbin,2,0,2,0,0,71,71,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Matt McCarty,2,0,2,0,0,75,67,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Joakim Lagergren,2,0,2,0,0,68,74,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Jake Knapp,2,0,2,0,0,71,71,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Mason Howell,2,0,2,0,0,73,69,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Aaron Rai,2,0,2,0,0,71,71,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Daniel Hillier,2,0,2,0,0,72,70,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Bernd Wiesberger,2,0,2,0,0,71,71,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Harris English,2,0,2,0,0,73,69,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
T59,Naoyuki Kataoka,2,1,4,18,1,73,68,70,71,0,0,0,100,7/19/2026 18:40,The Open Championship,28
CUT,Justin Rose,3,0,2,0,0,75,68,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Keita Nakajima,3,0,2,0,0,73,70,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Maverick McNealy,3,0,2,0,0,71,72,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Tom Kim,3,0,2,0,0,70,73,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Angel Ayora,3,0,2,0,0,72,71,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Wyndham Clark,3,0,2,0,0,73,70,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Keith Mitchell,3,0,2,0,0,72,71,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Ryutaro Nagano,3,0,2,0,0,71,72,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,David Howard,3,0,2,0,0,74,69,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Trav Smyth,3,0,2,0,0,71,72,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
T65,Peter Uihlein,3,1,4,18,0,73,68,72,70,0,0,0,100,7/19/2026 18:40,The Open Championship,28
T65,Justin Thomas,3,1,4,18,6,70,69,68,76,0,0,0,100,7/19/2026 18:40,The Open Championship,28
CUT,Nevill Ruiter,4,0,2,0,0,76,68,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
T67,Sepp Straka,4,1,4,18,2,68,70,74,72,0,0,0,100,7/19/2026 18:40,The Open Championship,28
CUT,Frederic LaCroix,4,0,2,0,0,72,72,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Akshay Bhatia,4,0,2,0,0,71,73,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Tom Sloman,4,0,2,0,0,71,73,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Harry Hall,4,0,2,0,0,77,67,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Matt Fitzpatrick,4,0,2,0,0,72,72,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Jason Day,4,0,2,0,0,73,71,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Joe Dean,4,0,2,0,0,72,72,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Joaquin Niemann,4,0,2,0,0,76,68,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
T67,Nico Echavarria,4,1,4,18,7,71,67,69,77,0,0,0,100,7/19/2026 18:40,The Open Championship,28
CUT,Michael Hollick,4,0,2,0,0,72,72,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Baard Skogen,4,0,2,0,0,73,71,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Mateo Pulcini,4,0,2,0,0,75,69,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Viktor Hovland,4,0,2,0,0,70,74,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Haotong Li,5,0,2,0,0,72,73,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Jack Buchanan,5,0,2,0,0,73,72,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Alistair Docherty,5,0,2,0,0,73,72,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
T69,Tyrrell Hatton,5,1,4,18,4,69,68,74,74,0,0,0,100,7/19/2026 18:40,The Open Championship,28
T69,Andy Sullivan,5,1,4,18,3,70,69,73,73,0,0,0,100,7/19/2026 18:40,The Open Championship,28
CUT,Michael Kim,5,0,2,0,0,73,72,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Max Greyserman,5,0,2,0,0,76,69,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Daniel Berger,6,0,2,0,0,76,70,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
T71,MJ Daffue,6,1,4,18,5,67,72,72,75,0,0,0,100,7/19/2026 18:40,The Open Championship,28
CUT,Adrien Saddier,6,0,2,0,0,77,69,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Rasmus Hojgaard,6,0,2,0,0,71,75,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Alejandro De Castro Piera,6,0,2,0,0,73,73,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Tim Wiedemeyer,6,0,2,0,0,73,73,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
T71,Laurie Canter,6,1,4,18,2,69,71,74,72,0,0,0,100,7/19/2026 18:40,The Open Championship,28
T71,Alex Fitzpatrick,6,1,4,18,7,69,67,73,77,0,0,0,100,7/19/2026 18:40,The Open Championship,28
CUT,Stuart Grehan,6,0,2,0,0,77,69,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
T74,Kazuki Higa,7,1,4,18,4,73,68,72,74,0,0,0,100,7/19/2026 18:40,The Open Championship,28
CUT,Martin Couvra,7,0,2,0,0,74,73,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Darren Clarke,7,0,2,0,0,73,74,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Caleb Surratt,7,0,2,0,0,72,75,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Sam Bairstow,7,0,2,0,0,72,75,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Matthew Baldwin,7,0,2,0,0,72,75,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
T74,Marcus Plunkett,7,1,4,18,5,70,71,71,75,0,0,0,100,7/19/2026 18:40,The Open Championship,28
T74,Keegan Bradley,7,1,4,18,2,69,72,74,72,0,0,0,100,7/19/2026 18:40,The Open Championship,28
CUT,Lev Grinberg,7,0,2,0,0,71,76,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Jiho Yang,7,0,2,0,0,77,70,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
77,Jack McDonald,8,1,4,18,4,70,71,73,74,0,0,0,100,7/19/2026 18:40,The Open Championship,28
CUT,Scott Vincent,8,0,2,0,0,75,73,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Stewart Cink,8,0,2,0,0,74,74,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Padraig Harrington,9,0,2,0,0,80,69,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Brian Harman,9,0,2,0,0,74,75,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
78,Jesper Svensson,9,1,4,18,3,73,66,77,73,0,0,0,100,7/19/2026 18:40,The Open Championship,28
CUT,Dan Bradbury,9,0,2,0,0,74,75,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Kota Kaneko,9,0,2,0,0,72,77,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Francesco Laporta,9,0,2,0,0,74,75,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Jeong Woo Ham,9,0,2,0,0,77,72,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Matthew Jordan,9,0,2,0,0,77,72,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Gary Woodland,9,0,2,0,0,78,71,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Jordan Spieth,10,0,2,0,0,73,77,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,David Duval,10,0,2,0,0,73,77,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Tiger Christensen,10,0,2,0,0,75,75,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,David Puig,11,0,2,0,0,74,77,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Austen Truslow,13,0,2,0,0,79,74,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Fifa Laopakdee,15,0,2,0,0,75,80,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
CUT,Ren Yonezawa,15,0,2,0,0,76,79,,,0,0,0,0,7/19/2026 18:40,The Open Championship,28
