current_pos,player_first_last,current_score,current_points,round,thru,today,R1,R2,R3,R4,win,top_5,top_10,make_cut,last_update,event_name,tourney_num
CUT,Tony Finau,0,0,2,0,0,70,70,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Sam Ryder,0,0,2,0,0,69,71,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Cam Davis,0,0,2,0,0,72,68,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Camilo Villegas,0,0,2,0,0,69,71,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Danny Walker,0,0,2,0,0,70,70,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Pontus Nyholm,0,0,2,0,0,70,70,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
WD,Stephan Jaeger,0,0,2,0,0,75,,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Christo Lamprecht,1,0,2,0,0,69,72,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
T60,Taylor Moore,1,1,4,18,3,69,68,71,73,0,0,0,100,5/31/2026 17:04,Charles Schwab Challenge,21
T60,Nick Dunlap,1,1,4,18,1,70,67,73,71,0,0,0,100,5/31/2026 17:04,Charles Schwab Challenge,21
T60,Matt McCarty,1,1,4,18,1,64,71,75,71,0,0,0,100,5/31/2026 17:04,Charles Schwab Challenge,21
T60,Patrick Rodgers,1,1,4,18,0,69,69,73,70,0,0,0,100,5/31/2026 17:04,Charles Schwab Challenge,21
T60,Mark Hubbard,1,1,4,18,0,68,69,74,70,0,0,0,100,5/31/2026 17:04,Charles Schwab Challenge,21
T60,Sahith Theegala,1,1,4,18,3,67,70,71,73,0,0,0,100,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Davis Chatfield,1,0,2,0,0,69,72,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Nick Hardy,1,0,2,0,0,72,69,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Paul Peterson,1,0,2,0,0,69,72,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Haotong Li,1,0,2,0,0,69,72,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Zecheng Dou,1,0,2,0,0,73,68,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Mason Howell,1,0,2,0,0,72,69,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Kensei Hirata,1,0,2,0,0,67,74,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Dylan Wu,2,0,2,0,0,70,72,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Harry Hall,2,0,2,0,0,68,74,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Charley Hoffman,2,0,2,0,0,70,72,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Hank Lebioda,2,0,2,0,0,69,73,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Webb Simpson,2,0,2,0,0,71,71,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Jimmy Stanger,2,0,2,0,0,68,74,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Alejandro Tosti,2,0,2,0,0,72,70,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Hayden Springer,2,0,2,0,0,71,71,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
66,Ryo Hisatsune,2,1,4,18,-1,66,68,79,69,0,0,0,100,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Brian Campbell,2,0,2,0,0,70,72,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Vince Whaley,3,0,2,0,0,71,72,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Rickie Fowler,3,0,2,0,0,70,73,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Trace Crowe,3,0,2,0,0,71,72,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
T67,Thorbjorn Olesen,3,1,4,18,-3,69,67,80,67,0,0,0,100,5/31/2026 17:04,Charles Schwab Challenge,21
T67,Jackson Suber,3,1,4,18,5,69,69,70,75,0,0,0,100,5/31/2026 17:04,Charles Schwab Challenge,21
T67,Austin Eckroat,3,1,4,18,6,68,69,70,76,0,0,0,100,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Chandler Phillips,4,0,2,0,0,74,70,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Rasmus Hojgaard,4,0,2,0,0,70,74,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,David Skinns,4,0,2,0,0,70,74,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Joe Highsmith,4,0,2,0,0,76,68,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
